id,movie_id,linked_movie_id,link_type_id
1363,99893,93547,3
1364,357,86904,12
1365,495,82247,3
1366,550,27457,1
1367,586,69127,3
1368,1562,77829,12
1369,2125,78931,1
1370,2406,88960,12
1371,2955,37736,9
1372,3004,79562,3
1373,3105,90531,5
1374,3568,98992,9
1375,3621,45011,12
1376,4506,74391,5
1377,6557,49292,9
1378,7246,16958,9
1379,7584,57402,9
1380,7613,83501,5
1381,8143,79380,1
1382,8193,48526,1
1383,8451,5123,5
1384,8685,32540,1
1385,9049,37479,9
1386,9564,79959,9
1387,9682,41834,1
1388,10679,2225,5
1389,10896,50189,1
1390,11165,34040,3
1391,11418,450,9
1392,11590,9438,5
1393,12508,94545,3
1394,14095,2411,5
1395,14214,910,1
1396,14246,40202,5
1397,14780,11792,12
1398,14946,62127,3
1399,15338,8541,9
1400,15451,32792,12
1401,15916,17853,5
1402,16130,26019,12
1403,16553,94331,3
1404,16821,12234,1
1405,17035,29724,3
1406,17753,16292,9
1407,18308,14808,3
1408,18384,15525,1
1409,19283,94550,3
1410,19492,52636,1
1411,19501,70412,9
1412,19809,94461,5
1413,20170,83096,5
1414,20352,18659,9
1415,20942,71338,3
1416,20957,51324,1
1417,21790,73231,1
1418,22022,10164,1
1419,22433,7574,9
1420,22744,12073,12
1421,23056,73616,5
1422,23650,9023,3
1423,24529,20093,12
1424,25341,19104,1
1425,25482,22470,9
1426,25513,73056,1
1427,25783,19807,1
1428,25837,17370,5
1429,26378,38404,5
1430,26746,48153,1
1431,27198,28122,9
1432,27332,56950,1
1433,27415,13099,1
1434,27654,23166,5
1435,27834,24529,3
1436,27915,99558,5
1437,28125,44136,9
1438,28779,6183,12
1439,28869,18752,9
1440,29399,3736,3
1441,29662,85015,1
1442,29721,66669,9
1443,30102,20768,1
1444,30129,9088,3
1445,30656,6145,5
1446,30657,27161,5
1447,30931,41087,5
1448,30936,18970,1
1449,31010,6874,1
1450,31637,55149,1
1451,31737,85032,12
1452,31861,40281,1
1453,32040,64216,5
1454,32531,46675,5
1455,32849,21751,1
1456,33490,30261,9
1457,34053,56772,9
1458,34147,18298,12
1459,34231,18579,12
1460,34568,9907,9
1461,35347,25202,12
1462,35701,10701,1
1463,36255,14246,9
1464,36530,36193,5
1465,36871,67798,9
1466,37701,4248,1
1467,38341,60103,5
1468,38642,23254,12
1469,38851,30809,5
1470,39133,19749,1
1471,39429,70730,5
1472,39614,92349,3
1473,39656,57138,5
1474,39860,36823,3
1475,40039,28232,1
1476,40455,19018,9
1477,41331,40814,3
1478,41345,25224,5
1479,41462,27185,1
1480,41720,71693,5
1481,42643,89087,9
1482,43589,33322,1
1483,43920,38656,5
1484,45076,3033,9
1485,45201,2462,1
1486,45828,43141,5
1487,45844,64646,1
1488,45876,21549,3
1489,45944,2738,12
1490,46040,28755,1
1491,46248,96466,3
1492,46446,37821,1
1493,46723,91201,5
1494,47448,11186,1
1495,47502,24259,5
1496,47558,99644,1
1497,47559,22317,1
1498,48276,60923,5
1499,48757,89447,9
1500,48823,20674,9
1501,49520,31906,5
1502,49932,82263,1
1503,49974,36285,5
1504,50245,24237,9
1505,50539,25940,1
1506,50809,35330,9
1507,51663,99782,3
1508,51730,21717,5
1509,51795,5114,9
1510,51806,629,1
1511,51893,49442,12
1512,52284,94646,9
1513,52653,89496,5
1514,52953,8185,1
1515,53152,13419,5
1516,53229,13449,9
1517,53645,49507,1
1518,53999,3707,5
1519,54391,23670,9
1520,55033,59326,5
1521,55169,43613,1
1522,55245,92971,12
1523,56054,9325,3
1524,57612,10456,9
1525,57995,50695,1
1526,59438,83161,12
1527,59675,3825,1
1528,59773,17225,5
1529,59791,50825,9
1530,59844,53738,1
1531,60472,16037,3
1532,60720,55793,3
1533,61034,49878,1
1534,61176,18743,9
1535,61186,3364,3
1536,61873,56189,1
1537,62118,52191,3
1538,62227,30243,1
1539,62560,63394,9
1540,63301,79570,1
1541,63491,14787,1
1542,63758,60290,9
1543,63945,74221,1
1544,64083,60290,9
1545,64933,57115,9
1546,65153,60264,3
1547,65493,32293,3
1548,66212,13392,5
1549,66269,43008,1
1550,66344,50945,9
1551,66410,72075,9
1552,66867,57174,3
1553,67473,91658,12
1554,68666,32470,5
1555,68670,50157,1
1556,68925,59785,1
1557,69496,9349,1
1558,69573,62576,1
1559,69675,60717,1
1560,69823,16958,12
1561,69835,7631,1
1562,70229,64436,1
1563,70995,15998,9
1564,71037,60778,5
1565,71244,16079,9
1566,72055,97958,12
1567,72399,54887,5
1568,72457,26212,12
1569,72691,35860,3
1570,72698,38190,1
1571,73061,68934,1
1572,73611,9349,3
1573,73786,69692,1
1574,73979,45968,9
1575,74184,52284,9
1576,74622,68634,1
1577,74983,10618,5
1578,75530,68369,1
1579,76281,31822,5
1580,76527,40276,3
1581,76665,52188,5
1582,76997,65431,5
1583,77077,59886,1
1584,77107,62227,3
1585,77191,61562,1
1586,77241,25083,9
1587,77742,4993,3
1588,78094,90459,12
1589,78630,73771,1
1590,78800,84237,5
1591,79014,99650,3
1592,79320,71137,1
1593,79560,44432,1
1594,79689,57948,1
1595,80730,4420,9
1596,80960,19758,9
1597,80978,69854,1
1598,81376,87707,12
1599,81483,81359,5
1600,81496,50416,12
1601,81847,80365,1
1602,82048,26870,9
1603,82352,30742,12
1604,83038,36104,9
1605,83214,43626,5
1606,83451,80424,12
1607,83680,64820,9
1608,83969,99478,5
1609,84462,3791,1
1610,84633,10052,9
1611,85181,66640,5
1612,85258,43175,1
1613,86243,65601,1
1614,86559,78964,1
1615,87014,62364,1
1616,87840,48346,1
1617,88392,60721,5
1618,88639,84687,1
1619,89506,61164,1
1620,89620,71505,5
1621,89982,68600,1
1622,90209,13554,3
1623,90695,14926,9
1624,90708,28207,9
1625,90912,14500,12
1626,91064,51029,3
1627,91290,7292,5
1628,91584,60703,5
1629,92795,93418,12
1630,93532,7215,9
1631,94345,97905,12
1632,94352,80939,3
1633,94625,21669,3
1634,95117,94436,3
1635,95486,79402,9
1636,96205,88844,1
1637,96601,69709,5
1638,97364,95372,3
1639,97522,46263,5
1640,97643,84870,1
1641,97822,78720,1
1642,97840,83166,1
1643,99209,98404,12
1644,99476,18482,1
1645,99899,70501,12
1646,99993,93368,1
1647,277,89664,1
1648,404,47872,1
1649,968,99650,5
1650,2952,7631,1
1651,3039,59605,5
1652,3891,89218,5
1653,4457,62540,3
1654,4737,4566,5
1655,4789,60395,1
1656,5130,3843,5
1657,5157,97509,9
1658,6470,97934,1
1659,6934,74389,12
1660,6980,53658,5
1661,9462,34435,12
1662,10023,76819,5
1663,10832,75501,3
1664,11659,37856,1
1665,11764,89272,9
1666,12475,80043,12
1667,13866,34145,1
1668,14323,1297,12
1669,15169,83776,12
1670,15710,8351,5
1671,16207,92205,5
1672,18448,99230,3
1673,18524,9035,3
1674,19004,13341,9
1675,19178,40465,5
1676,19389,89620,5
1677,19446,66023,3
1678,20811,48466,1
1679,23446,19426,1
1680,24361,89938,9
1681,25298,23446,1
1682,25527,2323,1
1683,26435,20871,1
1684,26675,88965,12
1685,27140,93608,1
1686,27840,17263,1
1687,27954,3120,5
1688,28842,20242,1
1689,28962,27667,12
1690,30365,83411,9
1691,30642,45483,3
1692,30956,86192,5
1693,31008,61110,5
1694,31898,28232,1
1695,32644,81301,3
1696,32764,4605,5
1697,34119,90225,1
1698,34671,26086,1
1699,34743,15970,1
1700,35262,7467,12
1701,35989,49488,9
1702,36690,22317,1
1703,40277,22834,1
1704,42008,13272,1
1705,42291,22754,1
1706,44613,20797,9
1707,44709,84116,5
1708,45835,62256,1
1709,47509,27842,1
1710,48096,98471,9
1711,48548,21432,9
1712,49761,88830,5
1713,50229,70233,3
1714,50398,13839,3
1715,50872,45572,1
1716,51047,38001,1
1717,51378,10353,5
1718,51592,5252,5
1719,52016,5597,9
1720,52481,1587,9
1721,52611,66676,12
1722,52621,97822,3
1723,53760,80718,9
1724,54093,63073,12
1725,55992,84364,5
1726,56403,28628,1
1727,56570,27499,1
1728,56575,42519,1
1729,56666,79312,3
1730,56679,42111,1
1731,56839,97735,5
1732,57381,41608,9
1733,57515,15852,12
1734,58062,56628,12
1735,58222,64818,9
1736,58272,57088,5
1737,58798,57889,9
1738,59431,52667,12
1739,59550,11764,12
1740,60835,48016,1
1741,62981,52692,1
1742,63967,37147,1
1743,64934,43792,1
1744,65247,58739,9
1745,65740,60899,5
1746,66550,10040,12
1747,68166,97735,1
1748,69538,6013,5
1749,69711,95155,9
1750,70500,64541,1
1751,70888,40861,12
1752,71339,39714,1
1753,73011,67278,5
1754,73552,53955,5
1755,74283,91647,1
1756,74540,20332,5
1757,74986,18524,5
1758,75541,68249,1
1759,75870,88860,9
1760,76424,54990,9
1761,76810,62769,1
1762,77417,31764,9
1763,78098,76056,1
1764,78531,36924,3
1765,79182,80461,3
1766,79943,93044,9
1767,80228,76471,3
1768,80333,69538,1
1769,80401,75297,1
1770,81337,53264,1
1771,81647,91527,9
1772,82452,5498,5
1773,82656,80982,9
1774,83076,93253,5
1775,83205,47322,1
1776,84712,54602,12
1777,85226,73080,1
1778,85293,48965,1
1779,86897,36660,5
1780,87344,83187,1
1781,87419,4789,3
1782,88009,49506,1
1783,89056,49548,9
1784,89287,56679,12
1785,90813,14857,5
1786,91035,83865,1
1787,93623,74807,3
1788,93741,4158,1
1789,94396,1023,5
1790,95112,75071,9
1791,95491,34119,3
1792,95613,19004,9
1793,95751,33183,1
1794,97541,71865,5
1795,97784,15583,12
1796,98318,85137,3
1797,98491,54148,1
1798,99617,92674,9
1799,99740,86280,1
1800,99828,41069,5
1801,99857,34166,3
1802,1583,91449,12
1803,1831,69723,9
1804,2549,9976,1
1805,3797,70026,5
1806,3844,20663,12
1807,3853,81673,12
1808,5602,30451,9
1809,5856,16713,5
1810,6711,1674,3
1811,7306,58192,1
1812,8561,62364,3
1813,8745,93884,12
1814,9167,89858,1
1815,9323,70854,5
1816,9331,95318,1
1817,9968,89431,1
1818,10068,3314,5
1819,11231,63625,3
1820,11937,62681,5
1821,12029,72858,3
1822,13345,80963,3
1823,13445,90695,1
1824,14420,54799,12
1825,15209,38771,12
1826,15966,64326,3
1827,17724,92674,9
1828,19576,74577,9
1829,20884,48925,5
1830,20905,39520,1
1831,21060,59773,12
1832,21453,85985,1
1833,22839,97015,9
1834,23637,62378,9
1835,24075,37714,5
1836,24404,99617,3
1837,24594,9788,1
1838,26014,9680,1
1839,26844,18659,1
1840,28369,28295,5
1841,29930,80348,9
1842,30104,25341,1
1843,30755,86299,5
1844,31146,79230,12
1845,31693,8286,9
1846,31835,45476,5
1847,31965,19809,1
1848,32877,77906,9
1849,33333,14828,5
1850,33546,32964,12
1851,33615,24630,3
1852,34433,28902,1
1853,34441,80506,9
1854,34557,13034,3
1855,35907,54049,9
1856,36025,95156,1
1857,36430,13436,12
1858,36506,11700,5
1859,36695,18384,1
1860,37616,28790,1
1861,38128,39802,5
1862,38740,52067,5
1863,39074,83372,12
1864,39532,10808,9
1865,39887,37970,12
1866,39904,39887,3
1867,39978,79291,9
1868,40646,22845,5
1869,41031,82112,9
1870,41433,77499,1
1871,41492,10210,3
1872,41812,55927,1
1873,42214,27149,12
1874,44570,49975,5
1875,44960,39074,12
1876,45854,22465,1
1877,46936,77499,5
1878,47202,64419,1
1879,47913,22363,12
1880,49132,39162,1
1881,49258,41551,1
1882,49375,2594,9
1883,50141,96586,12
1884,50470,38758,1
1885,50949,41987,1
1886,50958,37531,1
1887,52640,76086,9
1888,53597,41031,9
1889,53721,9035,5
1890,53960,47981,1
1891,55283,70073,3
1892,56498,29930,12
1893,58425,19808,3
1894,59120,54148,1
1895,59370,51939,9
1896,59452,25905,3
1897,59467,33238,1
1898,60255,56216,1
1899,61114,40918,1
1900,61577,55804,1
1901,61959,41695,1
1902,63009,11484,3
1903,64862,21081,1
1904,65025,74415,12
1905,65386,21144,9
1906,65481,62103,5
1907,65548,89723,9
1908,67302,35701,1
1909,67406,63955,3
1910,67746,49132,12
1911,67819,97735,5
1912,69156,94581,5
1913,69208,61160,9
1914,69666,43953,9
1915,69701,31045,3
1916,69716,61176,3
1917,69868,3873,9
1918,70902,67372,1
1919,71671,66579,1
1920,73563,75138,3
1921,74639,69428,1
1922,74759,62185,1
1923,74830,90667,5
1924,75101,56403,9
1925,76377,41114,12
1926,77728,93846,5
1927,78214,36501,5
1928,78637,25975,3
1929,79127,26844,1
1930,79219,8833,9
1931,79414,67958,1
1932,79656,11468,3
1933,80090,54779,3
1934,81191,77841,1
1935,81344,68642,1
1936,81678,10087,9
1937,81970,51459,1
1938,82191,79976,3
1939,83675,35023,5
1940,83978,79500,3
1941,84379,98163,1
1942,84770,78837,1
1943,84808,68239,3
1944,84872,72692,1
1945,85058,93531,5
1946,85119,54498,1
1947,86098,57995,1
1948,87046,60987,1
1949,87798,15254,9
1950,88141,18165,1
1951,88197,94870,1
1952,88445,82880,1
1953,91231,62364,1
1954,91305,76024,9
1955,91670,53229,12
1956,91976,36261,1
1957,92654,31284,1
1958,94433,64121,1
1959,94821,32448,1
1960,95146,3050,12
1961,95889,92060,9
1962,96383,70577,12
1963,97201,39652,1
1964,98320,11740,12
1965,99435,23637,5
1966,99462,69197,5
1967,645,87459,9
1968,718,34498,5
1969,877,50477,9
1970,1660,82381,1
1971,2222,56038,9
1972,2306,51650,3
1973,2457,184,9
1974,3967,84876,12
1975,4279,66181,5
1976,4488,78811,12
1977,4762,82675,5
1978,4937,72645,5
1979,4943,97370,3
1980,5388,1014,1
1981,6249,94088,9
1982,6994,84704,1
1983,7101,77302,1
1984,7173,84030,1
1985,7394,45608,9
1986,7748,16130,12
1987,9190,69728,12
1988,9264,78896,3
1989,9604,3167,1
1990,9688,48696,5
1991,9737,66384,3
1992,9930,7394,9
1993,10645,19243,1
1994,11608,29674,5
1995,11639,5744,3
1996,11868,63725,12
1997,12703,49716,5
1998,13347,81162,5
1999,14892,13163,1
2000,15701,54235,9
2001,16994,12964,3
2002,18410,85171,1
2003,18499,68094,12
2004,20358,42257,12
2005,21685,52471,12
2006,22857,21519,12
2007,23617,14144,3
2008,24323,17896,1
2009,24809,19279,12
2010,25818,56105,5
2011,25864,13436,5
2012,26926,61392,3
2013,28088,14492,12
2014,28714,81774,12
2015,28715,24367,1
2016,29232,558,3
2017,29655,49974,1
2018,30050,25286,5
2019,30140,13119,1
2020,31097,15970,1
2021,31128,23177,5
2022,32927,84876,12
2023,33663,95271,1
2024,35494,15159,9
2025,36391,23444,1
2026,36752,85778,5
2027,37049,34075,5
2028,37128,26347,5
2029,37579,34051,3
2030,38278,8488,1
2031,38325,8508,5
2032,38513,53114,1
2033,39514,57868,5
2034,39581,34440,1
2035,40545,37049,1
2036,41597,89378,1
2037,42239,23165,3
2038,42380,34671,1
2039,42775,69303,9
2040,44045,38595,1
2041,44193,38758,1
2042,44231,13764,1
2043,44399,21616,5
2044,44461,80001,3
2045,45155,37147,1
2046,46215,76784,3
2047,46335,41462,1
2048,46693,31913,1
2049,46739,8369,9
2050,47003,17391,1
2051,47569,43863,1
2052,47846,39414,1
2053,47847,39133,1
2054,48951,77339,12
2055,49510,31816,9
2056,49541,10052,9
2057,49641,92787,12
2058,50606,41579,3
2059,50781,79064,5
2060,51125,43175,1
2061,52289,47879,1
2062,54490,1403,3
2063,54772,16866,1
2064,55504,43920,1
2065,56591,42178,1
2066,57326,69701,3
2067,57859,49506,1
2068,58259,84443,5
2069,58676,49906,5
2070,58994,70980,9
2071,59098,49258,1
2072,59230,13234,12
2073,59781,78800,12
2074,60214,55279,1
2075,60374,50157,1
2076,60699,39988,1
2077,62172,78719,3
2078,62176,56575,1
2079,63975,59086,1
2080,64278,59999,3
2081,64757,95280,9
2082,64893,96285,12
2083,66649,96562,5
2084,66776,44921,12
2085,66789,1770,5
2086,67394,42239,5
2087,69249,48345,12
2088,69525,54498,1
2089,69665,39998,5
2090,70203,11937,5
2091,70264,54748,5
2092,71342,42008,1
2093,71877,47910,3
2094,73623,62981,1
2095,74168,19117,9
2096,74349,68859,1
2097,75761,65328,9
2098,76531,28447,9
2099,77304,60608,12
2100,77758,18909,5
2101,78699,40294,3
2102,79032,70289,1
2103,79102,91518,12
2104,79426,74598,1
2105,80258,64820,1
2106,80544,63704,3
2107,80707,74947,1
2108,80996,61938,1
2109,81799,60897,12
2110,82137,75376,5
2111,83663,371,12
2112,84243,58801,5
2113,84650,75415,1
2114,85052,87968,5
2115,85144,80912,9
2116,85614,68911,12
2117,86047,80488,1
2118,86256,61588,1
2119,86366,56979,9
2120,86599,85171,1
2121,87342,30643,12
2122,88505,78441,9
2123,89405,61397,1
2124,90059,2012,5
2125,90288,74788,1
2126,90589,29255,1
2127,90754,80475,1
2128,90880,61165,5
2129,91510,73061,1
2130,92427,58974,12
2131,93045,97795,9
2132,93544,65993,9
2133,94072,81364,5
2134,94384,71371,5
2135,94861,18524,3
2136,94923,58930,9
2137,95506,85359,1
2138,96853,61434,3
2139,97611,34573,3
2140,98692,91980,5
2141,99094,72955,3
2142,99114,83715,1
2143,99957,88860,1
2144,52,46748,1
2145,1426,33196,3
2146,2808,78811,1
2147,3592,77463,3
2148,3766,78967,3
2149,4129,99114,1
2150,5603,42583,9
2151,6463,93608,9
2152,6634,5293,1
2153,9829,11868,9
2154,10521,21251,9
2155,11196,63975,3
2156,11216,97322,3
2157,11568,50364,12
2158,12596,557,1
2159,13144,97367,9
2160,13349,42298,9
2161,13857,15030,9
2162,14127,31816,5
2163,14346,91416,3
2164,14587,2398,5
2165,15650,5130,3
2166,15692,16264,9
2167,16408,83060,1
2168,16473,12462,1
2169,16932,11387,1
2170,17533,21252,1
2171,17577,4892,9
2172,17751,59719,9
2173,19099,5252,1
2174,19437,492,1
2175,19555,58536,9
2176,21145,10751,1
2177,21697,68774,12
2178,22625,9428,5
2179,24130,49641,5
2180,24614,50749,9
2181,24825,15776,9
2182,25706,86366,9
2183,26358,23012,9
2184,27180,50749,1
2185,27507,21616,5
2186,27815,11196,9
2187,29142,98891,5
2188,29666,85144,5
2189,29977,74648,3
2190,31121,85515,1
2191,31184,22317,1
2192,31406,6339,12
2193,32361,77204,5
2194,32753,56792,5
2195,33018,38128,12
2196,34242,91129,5
2197,34623,19749,1
2198,34824,54748,3
2199,34897,3275,9
2200,35223,85247,12
2201,35517,17814,5
2202,36242,74658,9
2203,37185,53379,12
2204,37847,38204,5
2205,38525,31493,3
2206,38742,22519,5
2207,38754,26008,1
2208,39689,15277,9
2209,41330,41092,3
2210,41811,98339,1
2211,42521,52795,5
2212,42899,7831,9
2213,43065,81191,5
2214,43128,28651,9
2215,43886,34230,1
2216,46617,74389,3
2217,47082,34433,1
2218,48473,39988,1
2219,48534,36723,1
2220,50009,38742,5
2221,50221,31315,9
2222,51905,32970,1
2223,52327,25878,1
2224,53605,42893,1
2225,54543,37091,1
2226,54868,3607,12
2227,55474,92737,1
2228,55706,26127,1
2229,57032,87575,3
2230,57300,48297,12
2231,57316,56876,1
2232,57969,2585,5
2233,58431,48346,1
2234,58833,60255,5
2235,61935,39790,1
2236,61952,74606,9
2237,63328,97793,9
2238,63909,56012,9
2239,65084,20242,9
2240,65442,73570,9
2241,66001,62512,12
2242,66050,33327,5
2243,66098,29045,1
2244,68026,78214,5
2245,68270,40533,5
2246,69105,2787,5
2247,69139,38552,3
2248,71004,59120,1
2249,71105,475,9
2250,71127,67626,3
2251,71299,40037,3
2252,71854,8137,9
2253,71883,32849,1
2254,72250,19555,1
2255,72420,36597,3
2256,72464,10200,5
2257,73004,4129,3
2258,73197,32247,5
2259,74142,2429,3
2260,74423,36413,9
2261,75015,60264,1
2262,75894,6733,3
2263,77188,53371,1
2264,78479,84766,3
2265,79763,64873,9
2266,80310,69665,12
2267,80632,39232,1
2268,81178,3921,5
2269,82860,14892,9
2270,83362,3592,3
2271,83684,65516,12
2272,84113,18195,3
2273,85179,49511,12
2274,85571,43480,9
2275,85717,37810,3
2276,85901,53029,12
2277,86260,49186,5
2278,86544,67638,1
2279,86605,8015,1
2280,87070,37057,1
2281,87735,81388,1
2282,87933,61938,1
2283,87944,66649,1
2284,91291,5448,12
2285,95272,34777,5
2286,95867,16707,5
2287,96098,55333,1
2288,96854,97046,5
2289,97049,1217,5
2290,97809,60729,9
2291,98195,75819,1
2292,98724,72499,9
2293,98822,71671,1
2294,99901,51168,1
2295,1967,43733,3
2296,2019,27097,3
2297,2062,64416,1
2298,2281,83949,5
2299,2572,5236,3
2300,3945,98567,9
2301,4063,21252,1
2302,4731,29726,3
2303,5095,85901,1
2304,5748,7518,9
2305,6328,2579,3
2306,6411,96453,1
2307,6779,38314,3
2308,6910,5965,12
2309,7202,9353,3
2310,7778,14015,1
2311,10168,1424,12
2312,10299,75894,9
2313,10774,76367,3
2314,10944,8814,9
2315,11043,88819,5
2316,11885,47983,3
2317,11969,40054,12
2318,12274,51644,3
2319,12483,767,9
2320,12828,68257,12
2321,12954,56249,9
2322,13193,13866,1
2323,13797,10569,1
2324,14522,1173,12
2325,15642,45698,9
2326,15805,91864,1
2327,16077,15658,1
2328,16835,2954,5
2329,16857,86237,12
2330,17392,62099,5
2331,17617,92837,12
2332,17954,14990,12
2333,18314,17393,1
2334,18530,72330,1
2335,18891,87213,3
2336,19752,17980,1
2337,20121,47527,12
2338,20128,15541,9
2339,20314,99967,3
2340,20783,67351,5
2341,20842,42351,9
2342,21089,30730,5
2343,21915,13268,12
2344,22034,67779,9
2345,22600,11161,5
2346,22920,17283,9
2347,22966,75220,9
2348,23239,81051,12
2349,23541,90090,3
2350,23583,17030,9
2351,23701,36723,1
2352,23860,62437,12
2353,24265,17295,1
2354,24326,39162,5
2355,24457,19809,1
2356,24465,87631,5
2357,25409,54799,3
2358,25420,2096,12
2359,25779,44101,12
2360,25799,3590,12
2361,25844,70786,9
2362,26032,18301,1
2363,26136,24660,1
2364,26177,72799,1
2365,26374,21825,3
2366,26389,22022,1
2367,26719,22730,9
2368,26791,85215,1
2369,27135,36097,1
2370,28534,46277,1
2371,29830,23750,1
2372,29943,18384,1
2373,30530,24415,1
2374,30978,15658,1
2375,31791,27649,3
2376,33064,27649,1
2377,33284,65248,5
2378,33495,16932,1
2379,33506,5276,5
2380,33776,22054,12
2381,34184,96539,1
2382,34286,62514,3
2383,34407,3290,9
2384,34790,80922,1
2385,35004,17628,12
2386,35518,2288,9
2387,35582,20804,5
2388,36794,15552,5
2389,36838,12439,3
2390,37722,24984,9
2391,39075,33701,1
2392,39363,32192,1
2393,39395,35270,1
2394,39563,26435,1
2395,39606,7778,1
2396,39639,31718,1
2397,39703,85539,3
2398,39883,95999,3
2399,39974,56381,9
2400,40141,33441,1
2401,40620,13141,1
2402,40667,20156,5
2403,40971,70253,5
2404,41299,20842,9
2405,41322,27054,1
2406,41343,13653,1
2407,41963,28714,12
2408,42055,29885,5
2409,42068,27289,3
2410,42420,26652,9
2411,42592,97127,5
2412,43664,34184,1
2413,43674,65338,9
2414,43773,33399,5
2415,43835,13667,1
2416,43909,35504,1
2417,44993,73828,12
2418,45081,31097,1
2419,46512,98567,1
2420,46540,50460,1
2421,46965,41963,9
2422,47219,20951,12
2423,47232,43008,1
2424,47372,32997,1
2425,48140,7026,12
2426,48233,59553,5
2427,48715,39232,1
2428,49020,8185,1
2429,49089,40997,5
2430,49156,64235,12
2431,49718,40935,12
2432,49750,29647,1
2433,49871,73837,9
2434,49935,38428,9
2435,50295,41728,1
2436,50326,64121,1
2437,50649,25693,9
2438,50733,31162,12
2439,50817,64584,1
